地方政府回应数(Y),微博投诉@数(X),@回应比例,地方政府回应的投诉发帖数,投诉发帖数,投诉回应比例,污染所在地区(S),人均国内生产总值(PGDP),企业状态,登记注册类型,企业规模,行业类别代码,行业类别名称,工业总产值当年价格万元,年正常生产时间小时,政府部门,政府部门级别,行政区划,企业名称,法人编号,污染所在地,行政编号,总转发量(Forward_all),总评论量(Comment_all),总点赞量(Praise_all),平均转发量(Forward),平均评论量(Comment),平均点赞量(Praise),中央/上级政府关注(Position),森林覆盖率(Forest),工业发电量(Industry),年份(year),平均回应时间/秒(Diff)
0,2,0.0,0.0,1.0,0.0,1,47624,,,,3216,铝冶炼,,,聊城环境,市,聊城市,茌平信源铝业,769712453,山东省,371523,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,2,0.0,0.0,1.0,0.0,1,90999,,,,,,,,济南环保,市,济南市,光大水务（济南）,79392494X03,山东省,370104,0,27,0,0.0,27.0,0.0,0.0,16.73,5329.27,2016,0
0,1,0.0,0.0,1.0,0.0,1,96887,,,,2829,其他合成纤维制造,,,江苏环保,省,江苏省,南通醋酸纤维,608309823,江苏省,320602,0,10,0,0.0,10.0,0.0,0.0,15.8,4709.37,2016,0
0,1,0.0,0.0,1.0,0.0,1,74016,,,,,,,,珠海环保,市,广东省,珠海市城市排水,584723236,广东省,440000,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2016,0
0,1,0.0,0.0,1.0,0.0,1,118198,,,,3011,水泥制造,,,北京市环保局总量处,省,北京省北京市,北京市琉璃河水泥,10274648700,北京市,110111,0,0,2,0.0,0.0,2.0,0.0,35.84,434.39,2016,0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,4430,热力生产和供应,,,山东环境,省,山东省,青岛热电股份,264629208,山东省,370203,5,6,16,5.0,6.0,16.0,0.0,16.73,5329.27,2016,0
2,6,0.3333,2.0,2.0,1.0,0,42575,,,,,,,,环保东营,市,山东省东营市,康达环保水务,69219974200,河南省,410000,0,4,0,0.0,2.0,0.0,0.0,21.5,2652.66,2016,401264.5
0,1,0.0,0.0,1.0,0.0,0,40106,,,,1431,米、面制品制造,,,江西环保,省,江西省,江西五丰食品,612434117,江西省,360733,1,1,0,1.0,1.0,0.0,0.0,60.01,1085.35,2016,0
1,1,1.0,1.0,1.0,1.0,1,68733,,,,3011,水泥制造,,,山东环境,省,山东省,平阴山水水泥,76001558X,山东省,370124,0,9,0,0.0,9.0,0.0,0.0,16.73,5329.27,2016,5940.0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,2520,炼焦,,,薛城环保政务,县,山东省枣庄市薛城区,山东潍焦集团,165770118,山东省,370725,0,1,1,0.0,1.0,1.0,0.0,16.73,5329.27,2016,0
0,3,0.0,0.0,1.0,0.0,1,68733,,,,,,,,台儿庄环保,县,山东省枣庄市儿庄区,山东万通纸业总公司,16064008X,山东省,370405,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2016,0
1,3,0.3333,1.0,1.0,1.0,1,84916,,,,4411,火力发电,,,余杭环保,县,浙江省杭州市余杭区,杭州余杭锦江环保能源,14389139X,浙江省,330110,4,3,1,4.0,3.0,1.0,0.0,59.07,3197.66,2016,82286.0
0,2,0.0,0.0,2.0,0.0,1,74016,,,,3041,平板玻璃制造,,,江门环保,市,广东省江门市,江门华尔润玻璃,749183566,广东省,440703,5,1,2,2.5,0.5,1.0,0.0,51.26,4263.66,2016,0
0,1,0.0,0.0,1.0,0.0,1,122721,,,,3849,其他电池制造,,,常州环保局,市,常州市,常州天合光能,60813145500,江苏省,320411,0,16,0,0.0,16.0,0.0,0.0,15.8,4709.37,2016,0
0,1,0.0,0.0,1.0,0.0,1,115053,,,,4210,金属废料和碎屑加工处理,,,天津环保发布,省,天津省天津市,TCL 奥博（天津）环保发展,687744929,天津市,120223,1,0,10,1.0,0.0,10.0,0.0,9.87,617.55,2016,0
1,2,0.5,1.0,1.0,1.0,1,68733,,,,1352,禽类屠宰,,,沂南环境,县,山东省临沂市沂南县,山东太合食品,66195395X,山东省,371321,8,2,6,8.0,2.0,6.0,0.0,16.73,5329.27,2016,126.0
1,2,0.5,1.0,1.0,1.0,0,35532,,,,,,,,山东环境,省,山东省,城区污水处理厂,670158405,山西省,140825,1,4,6,1.0,4.0,6.0,0.0,18.03,2535.08,2016,6123.0
2,2,1.0,2.0,2.0,1.0,1,68733,,,,,,,,山东环境,省,山东省,临沂首创水务,789295474,山东省,371302,9,48,6,4.5,24.0,3.0,0.0,16.73,5329.27,2016,7437.0
1,1,1.0,1.0,1.0,1.0,1,63745,,,,4411,火力发电,,,滨州环保,市,滨州市,邹平县电力集团,167204179,山东省,371626,4,4,1,4.0,4.0,1.0,0.0,16.73,5329.27,2016,48911.0
0,1,0.0,0.0,1.0,0.0,0,74269,,,,4411,火力发电,,,银川环保,市,银川市,宁夏电投西夏热电,788225976,宁夏回族自治区,640105,0,1,1,0.0,1.0,1.0,0.0,11.89,1144.38,2016,0
9,13,0.6923,5.0,5.0,1.0,1,68733,,,,2612,无机碱制造,,,山东环境,省,山东省,山东金岭化工股份,726200036,山东省,370523,55,30,5,11.0,6.0,1.0,1.0,16.73,5329.27,2016,302002.2
0,11,0.0,0.0,4.0,0.0,1,54984,,,,3041,平板玻璃制造,,,枣庄环保,市,枣庄市,滕州金晶玻璃,793933037,山东省,370481,13,4,1,3.25,1.0,0.25,0.0,16.73,5329.27,2016,0
1,3,0.3333,1.0,1.0,1.0,1,68733,,,,4411,火力发电,,,荣成环境,县,山东省荣成市,荣成邱家水产,706084568,山东省,371082,1,3,2,1.0,3.0,2.0,0.0,16.73,5329.27,2016,1901.0
0,1,0.0,0.0,1.0,0.0,0,40003,,,,,,,,遂宁市环境保护局,市,四川省遂宁市,蓬溪县清源污水处理厂,786689785,四川省,510921,5,0,3,5.0,0.0,3.0,0.0,35.22,3273.85,2016,0
1,5,0.2,1.0,1.0,1.0,1,68733,,,,3011,水泥制造,,,临沭环保,县,山东省临沭县,临沂中联水泥,754478297,山东省,371324,19,8,1,19.0,8.0,1.0,0.0,16.73,5329.27,2016,86573.0
4,6,0.6667,3.0,3.0,1.0,1,68733,,,,4411,火力发电,,,环保东营,市,山东省东营市,垦利惠能热电,753512385,山东省,370521,7,4,1,2.3333,1.3333,0.3333,1.0,16.73,5329.27,2016,2434232.6667
1,3,0.3333,1.0,1.0,1.0,1,84916,,,,4411,火力发电,,,杭州环保,市,浙江省杭州市,杭州航民热电,715453345,浙江省,330109,7,8,1,7.0,8.0,1.0,0.0,59.07,3197.66,2016,6355.0
0,1,0.0,0.0,1.0,0.0,0,111469,,,,3041,平板玻璃制造,,,武汉环保,市,武汉市,明达玻璃（武汉） ,737545144,湖北省,420161,1,2,0,1.0,2.0,0.0,0.0,38.4,2479.02,2016,0
2,9,0.2222,2.0,4.0,0.5,1,84916,,,,4411,火力发电,,,浙江环保,省,浙江省,杭州余杭锦江环保能源,14389139X,浙江省,330110,10,4,3,2.5,1.0,0.75,0.0,59.07,3197.66,2016,84183.0
1,1,1.0,1.0,1.0,1.0,1,68733,,,,2221,机制纸及纸板制造,,,微山环境,县,山东省济宁市微山县,山东泉林纸业,168210327,山东省,371526,1,6,1,1.0,6.0,1.0,0.0,16.73,5329.27,2016,1566.0
1,4,0.25,1.0,3.0,0.3333,1,68733,,,,,,,,青岛环保,市,山东省青岛市,青岛光大水务运营,76361255801,山东省,370203,4,2,3,1.3333,0.6667,1.0,0.0,16.73,5329.27,2016,405.0
0,6,0.0,0.0,2.0,0.0,1,68733,,,,3041,平板玻璃制造,,,威海临港区环境,县,山东省威海市业新区,威海蓝星玻璃股份,724990353,山东省,371063,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,1,0.0,0.0,1.0,0.0,1,99471,,,,1713,棉印染精加工,,,中山环保,市,中山市,中山市华星染织洗水,751074510,广东省,440000,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2016,0
0,1,0.0,0.0,1.0,0.0,0,39561,,,,3011,水泥制造,,,巢湖环保,县,安徽省巢湖市,安徽巢东水泥股份,697379910,安徽省,340000,0,1,0,0.0,1.0,0.0,0.0,27.53,2252.69,2016,0
2,2,1.0,1.0,1.0,1.0,1,68733,,,,4411,火力发电,,,环保东营,市,山东省东营市,山东正和热电,737239462,山东省,370523,20,5,1,20.0,5.0,1.0,1.0,16.73,5329.27,2016,329622.0
0,2,0.0,0.0,1.0,0.0,1,52986,,,,2614,有机化学原料制造,,,港城环保,市,连云港市,南京化学工业,134751600,江苏省,320116,2,0,0,2.0,0.0,0.0,0.0,15.8,4709.37,2016,0
0,3,0.0,0.0,1.0,0.0,1,84916,,,,4411,火力发电,,,浙江环保,省,浙江省,萧山发电厂,735286433,浙江省,330109,5,5,0,5.0,5.0,0.0,0.0,59.07,3197.66,2016,0
0,1,0.0,0.0,1.0,0.0,1,43062,,,,3120,炼钢,,,北京市环保局总量处,省,北京省北京市,石家庄钢铁,104365784,河北省,130102,1,2,3,1.0,2.0,3.0,0.0,23.41,2630.59,2016,0
0,10,0.0,0.0,6.0,0.0,0,46382,,,,3312,金属门窗制造,,,株洲市环境保护局,市,湖南省株洲市,株洲冶炼集团股份,616777117,湖南省,430204,22,9,1,3.6667,1.5,0.1667,0.0,47.77,1385.09,2016,0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,4411,火力发电,,,山东环境,省,山东省,淄博岭子热电,73260786000,山东省,370302,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,1,0.0,0.0,1.0,0.0,1,84916,,,,2221,机制纸及纸板制造,,,浙江环保,省,浙江省,吉安集团股份,739236599,浙江省,330424,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2016,0
1,2,0.5,1.0,1.0,1.0,1,68733,,,,,,,,山东环境,省,山东省,烟台碧海水务,550901241,山东省,370602,15,14,1,15.0,14.0,1.0,0.0,16.73,5329.27,2016,1050261.0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,2710,化学药品原料药制造,,,济宁环境,市,山东省济宁市,山东鲁抗医药股份,165929731,山东省,370811,5,6,16,5.0,6.0,16.0,0.0,16.73,5329.27,2016,0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,3120,炼钢,,,山东环境,省,山东省,青岛钢铁,163565778,山东省,370213,5,6,16,5.0,6.0,16.0,0.0,16.73,5329.27,2016,0
3,7,0.4286,3.0,4.0,0.75,1,68733,,,,,,,,环保东营,市,山东省东营市,东营首创水务,670549879,山东省,370000,20,5,2,5.0,1.25,0.5,0.5,16.73,5329.27,2016,727924.3333
0,1,0.0,0.0,1.0,0.0,0,72064,,,,2612,无机碱制造,,,阿拉善环保,市,内蒙古省,中盐吉兰泰盐化集团,1174447211,内蒙古自治区,152921,13,0,1,13.0,0.0,1.0,0.0,21.03,3949.81,2016,0
2,6,0.3333,2.0,2.0,1.0,1,68733,,,,3011,水泥制造,,,山东环境,省,山东省,临沂中联水泥,754478297,山东省,371324,19,13,3,9.5,6.5,1.5,0.0,16.73,5329.27,2016,43714.5
0,1,0.0,0.0,1.0,0.0,1,116562,,,,3731,金属船舶制造,,,上海环境,省,上海省上海市,江南造船（集团）,132204312,上海市,310230,0,1,1,0.0,1.0,1.0,0.0,10.74,807.29,2016,0
0,1,0.0,0.0,1.0,0.0,0,111469,,,,3120,炼钢,,,武汉环保,市,武汉市,湖北新冶钢,757045833,湖北省,420203,0,0,0,0.0,0.0,0.0,0.0,38.4,2479.02,2016,0
0,5,0.0,0.0,5.0,0.0,0,51015,,,,2511,原油加工及石油制品制造,,,陕西环保,省,陕西省,陕西延长石油(集团),223505698,陕西省,610629,12,4,9,2.4,0.8,1.8,0.0,41.42,1757.41,2016,0
0,6,0.0,0.0,1.0,0.0,1,62358,,,,3120,炼钢,,,东港环境,市,日照市,日照钢铁控股集团,750855956,山东省,371103,1,1,3,1.0,1.0,3.0,0.0,16.73,5329.27,2016,0
0,1,0.0,0.0,1.0,0.0,1,43062,,,,,,,,秦皇岛环境保护局,市,河北省皇岛市,秦皇岛开发区泰盛水务,795468175,河北省,130000,0,1,1,0.0,1.0,1.0,0.0,23.41,2630.59,2016,0
0,1,0.0,0.0,1.0,0.0,0,39561,,,,4411,火力发电,,,合肥环保,市,安徽省合肥市,安徽金源热电,762770271,安徽省,340000,2,1,1,2.0,1.0,1.0,0.0,27.53,2252.69,2016,0
1,2,0.5,1.0,1.0,1.0,1,68733,,,,4411,火力发电,,,山东环境,省,山东省,大唐黄岛发电,163861534,山东省,370211,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2016,695.0
1,2,0.5,1.0,1.0,1.0,1,51533,,,,,,,,莱芜环境,市,莱芜市,莱芜市泰山焦化,762872817,山东省,371202,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2016,24.0
2,3,0.6667,1.0,2.0,0.5,1,68733,,,,710,石油开采,,,环保东营,市,山东省东营市,中国石化集团胜利石油管理局胜利发电厂,16472126926,山东省,370502,0,3,1,0.0,1.5,0.5,0.5,16.73,5329.27,2016,111918.0
0,4,0.0,0.0,3.0,0.0,0,74269,,,,2710,化学药品原料药制造,,,银川环保,市,银川市,宁夏启元药业,71507061901,宁夏回族自治区,640121,2,9,7,0.6667,3.0,2.3333,0.0,11.89,1144.38,2016,0
0,1,0.0,0.0,1.0,0.0,1,84916,,,,2221,机制纸及纸板制造,,,浙江环保,省,浙江省,浙江华鑫纸业,751738655,浙江省,330183,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2016,0
2,2,1.0,2.0,2.0,1.0,1,68733,,,,4430,热力生产和供应,,,山东环境,省,山东省,济南热电,16315535702,山东省,370105,1,26,14,0.5,13.0,7.0,0.0,16.73,5329.27,2016,71066.0
0,2,0.0,0.0,1.0,0.0,0,42575,,,,4411,火力发电,,,莲城环保,市,河南省许昌市,许昌天健热电,17427292X,河南省,411002,1,0,0,1.0,0.0,0.0,0.0,21.5,2652.66,2016,0
1,2,0.5,1.0,1.0,1.0,1,68733,,,,4411,火力发电,,,山东环境,省,山东省,山东万达热电,766657356,山东省,370521,1,2,1,1.0,2.0,1.0,0.0,16.73,5329.27,2016,123699.0
0,1,0.0,0.0,1.0,0.0,1,115053,,,,4411,火力发电,,,天津环保发布,省,天津省天津市,天津渤化永利热电,681880348,天津市,120116,3,4,3,3.0,4.0,3.0,0.0,9.87,617.55,2016,0
0,1,0.0,0.0,1.0,0.0,1,116562,,,,2653,合成纤维单（聚合）体制造,,,郯城环境,县,山东省临沂市郯城县,巴斯夫化工,710937834,上海市,310000,2,1,2,2.0,1.0,2.0,0.0,10.74,807.29,2016,0
1,2,0.5,1.0,2.0,0.5,1,74016,,,,4411,火力发电,,,珠海环保,市,广东省,广东珠海金湾发电,717859111,广东省,440000,0,1,0,0.0,0.5,0.0,0.0,51.26,4263.66,2016,196216.0
0,3,0.0,0.0,3.0,0.0,0,74269,,,,,,,,银川环保,市,银川市,达力（银川）污水处理,454005877,宁夏回族自治区,640104,0,2,2,0.0,0.6667,0.6667,0.0,11.89,1144.38,2016,0
0,2,0.0,0.0,1.0,0.0,0,84113.5,,,,4411,火力发电,,,绿色郑州,市,郑州市,华润电力登封,717850643,河南省,410185,1,0,0,1.0,0.0,0.0,0.0,21.5,2652.66,2016,0
0,4,0.0,0.0,2.0,0.0,1,68733,,,,,,,,山东环境,省,山东省,章丘市污水处理厂,79887182400,山东省,370181,2,0,0,1.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,1,0.0,0.0,1.0,0.0,1,82253,,,,4419,其他电力生产,,,福州环保,市,福州市,创冠环保（福清）,691938662,福建省,350181,2,0,0,2.0,0.0,0.0,0.0,65.95,2007.43,2016,0
0,2,0.0,0.0,1.0,0.0,1,94588,,,,4411,火力发电,,,淄博环保,市,淄博市,淄博岭子热电,73260786000,山东省,370302,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,1,0.0,0.0,1.0,0.0,1,36146,,,,3011,水泥制造,,,清远环保,市,清远市,台泥（英德）水泥,753688153,广东省,441881,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2016,0
0,4,0.0,0.0,1.0,0.0,1,68733,,,,4411,火力发电,,,环翠环境,县,山东省威海市,荣成邱家水产,706084568,山东省,371082,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,1,0.0,0.0,1.0,0.0,0,72064,,,,,,,,包头环保,市,内蒙古省包头市,包头市佳诚污水处理,89557437,内蒙古自治区,150223,0,0,0,0.0,0.0,0.0,0.0,21.03,3949.81,2016,0
0,1,0.0,0.0,1.0,0.0,1,115053,,,,4419,其他电力生产,,,天津环保发布,省,天津省天津市,天津泰达环保,732818457,天津市,120112,1,0,0,1.0,0.0,0.0,0.0,9.87,617.55,2016,0
0,3,0.0,0.0,3.0,0.0,1,84916,,,,4411,火力发电,,,浙江环保,省,浙江省,杭州萧越热电,754423974,浙江省,330109,1,2,1,0.3333,0.6667,0.3333,0.0,59.07,3197.66,2016,0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,,,,,山东环境,省,山东省,光大水务（济南）,79392494X03,山东省,370104,0,27,0,0.0,27.0,0.0,0.0,16.73,5329.27,2016,0
0,2,0.0,0.0,2.0,0.0,0,40106,,,,2631,化学农药制造,,,江西环保,省,江西省,江西禾益化工,78146059400,江西省,360430,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2016,0
0,2,0.0,0.0,1.0,0.0,0,40564,,,,810,铁矿采选,,,乌鲁木齐市环保局,市,新疆省木齐市,新疆钢铁雅满苏矿业,71076734502,新疆维吾尔自治区,650500,0,0,0,0.0,0.0,0.0,0.0,4.24,2719.13,2016,0
0,2,0.0,0.0,2.0,0.0,1,82253,,,,,,,,福州环保,市,福州市,福建海峡环保,73954827700,福建省,350111,0,0,1,0.0,0.0,0.5,0.0,65.95,2007.43,2016,0
6,9,0.6667,6.0,9.0,0.6667,1,50791,,,,,,,,郯城环境,县,山东省临沂市郯城县,开发区污水处理厂,11966141201,辽宁省,210000,47,11,27,5.2222,1.2222,3.0,0.0,38.24,1778.76,2016,2655.0
0,1,0.0,0.0,1.0,0.0,1,68733,,,,1721,毛条和毛纱线加工,,,烟台环境,市,山东省烟台市,南山集团,16944191X,山东省,370681,0,8,0,0.0,8.0,0.0,0.0,16.73,5329.27,2016,0
0,1,0.0,0.0,1.0,0.0,0,111469,,,,3041,平板玻璃制造,,,武汉环保,市,武汉市,武汉典金科技,733586870,湖北省,420113,0,0,0,0.0,0.0,0.0,0.0,38.4,2479.02,2016,0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,4411,火力发电,,,济宁环境,市,山东省济宁市,华能济宁高新区热电,742445631,山东省,370000,5,6,16,5.0,6.0,16.0,0.0,16.73,5329.27,2016,0
0,13,0.0,0.0,12.0,0.0,0,39561,,,,2621,氮肥制造,,,淮南环保,市,安徽省淮南市,安徽淮化集团,150224667,安徽省,340403,40,11,7,3.3333,0.9167,0.5833,0.0,27.53,2252.69,2016,0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,4411,火力发电,,,山东环境,省,山东省,沂源县源能热电,168612940,山东省,370323,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2016,0
2,6,0.3333,2.0,3.0,0.6667,1,68733,,,,,,,,山东环境,省,山东省,东营首创水务,670549879,山东省,370000,2,4,2,0.6667,1.3333,0.6667,0.6667,16.73,5329.27,2016,1003158.5
0,1,0.0,0.0,1.0,0.0,0,76960,,,,2812,人造纤维（纤维素纤维）制造,,,成都环保,市,成都市,成都丽雅纤维股份,202281568,四川省,510113,0,2,0,0.0,2.0,0.0,0.0,35.22,3273.85,2016,0
0,1,0.0,0.0,1.0,0.0,1,84916,,,,1713,棉印染精加工,,,绍兴-环保,市,浙江省绍兴市,绍兴县恒利印染,742949530,浙江省,330000,1,1,1,1.0,1.0,1.0,0.0,59.07,3197.66,2016,0
1,2,0.5,1.0,1.0,1.0,1,96887,,,,,,,,溧阳环保,县,溧阳市,江苏埭头综合污水处理,67010911X,江苏省,320481,1,3,0,1.0,3.0,0.0,0.0,15.8,4709.37,2016,591440.0
0,1,0.0,0.0,1.0,0.0,1,84916,,,,,,,,浙江环保,省,浙江省,桐乡申和水务,787730604,浙江省,330483,2,1,0,2.0,1.0,0.0,0.0,59.07,3197.66,2016,0
4,8,0.5,4.0,5.0,0.8,1,68733,,,,4411,火力发电,,,青岛环保,市,山东省青岛市,大唐黄岛发电,163861534,山东省,370211,13,22,1,2.6,4.4,0.2,0.0,16.73,5329.27,2016,1454.75
0,4,0.0,0.0,2.0,0.0,1,90999,,,,,,,,济南环保,市,济南市,章丘市污水处理厂,79887182400,山东省,370181,2,0,0,1.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,4,0.0,0.0,2.0,0.0,1,68733,,,,2612,无机碱制造,,,山东环境,省,山东省,青岛碱业股份,163577402,山东省,370213,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,7,0.0,0.0,3.0,0.0,1,84916,,,,4411,火力发电,,,杭州环保,市,浙江省杭州市,萧山发电厂,735286433,浙江省,330109,9,7,7,3.0,2.3333,2.3333,0.0,59.07,3197.66,2016,0
1,1,1.0,1.0,1.0,1.0,1,54984,,,,,,,,枣庄环保,市,枣庄市,巨野县三达水务,66805640XX,山东省,371724,3,11,3,3.0,11.0,3.0,0.0,16.73,5329.27,2016,38804.0
0,4,0.0,0.0,2.0,0.0,1,68733,,,,,,,,德州环境,市,山东省德州市,齐河县惠民水质净化厂,744536537,山东省,371425,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
0,3,0.0,0.0,1.0,0.0,0,46382,,,,3811,发电机及发电机组制造,,,绿水青山总关情,省,湖南省,湘电集团,184686763,湖南省,430304,0,0,0,0.0,0.0,0.0,0.0,47.77,1385.09,2016,0
0,1,0.0,0.0,1.0,0.0,1,84916,,,,1713,棉印染精加工,,,浙江环保,省,浙江省,绍兴海通印染,744122131,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2016,0
0,2,0.0,0.0,1.0,0.0,0,42575,,,,4411,火力发电,,,登封环保,县,登封市,华润电力登封,717850643,河南省,410185,1,0,0,1.0,0.0,0.0,0.0,21.5,2652.66,2016,0
3,9,0.3333,3.0,9.0,0.3333,1,68733,,,,2621,氮肥制造,,,郯城环境,县,山东省临沂市郯城县,山东阳煤恒通化工股份,613999830,山东省,371322,38,17,37,4.2222,1.8889,4.1111,0.0,16.73,5329.27,2016,8095.3333
0,2,0.0,0.0,1.0,0.0,1,94588,,,,4411,火力发电,,,淄博环保,市,淄博市,华电淄博热电,734704736,山东省,370303,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
1,1,1.0,1.0,1.0,1.0,1,68733,,,,2612,无机碱制造,,,环保北京,省,北京省北京市,山东金岭化工股份,726200036,山东省,370523,67,21,80,67.0,21.0,80.0,0.0,16.73,5329.27,2016,10992.0
2,4,0.5,2.0,2.0,1.0,1,68733,,,,4411,火力发电,,,青岛西海岸新区环保,县,开发区,大唐黄岛发电,163861534,山东省,370211,12,20,0,6.0,10.0,0.0,0.0,16.73,5329.27,2016,821.0
0,2,0.0,0.0,1.0,0.0,1,94588,,,,4411,火力发电,,,淄博环保,市,淄博市,山东淄博傅山热电,164269655,山东省,370000,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2016,0
1,2,0.5,1.0,1.0,1.0,1,68733,,,,4411,火力发电,,,环保东营,市,山东省东营市,山东万达热电,766657356,山东省,370521,1,2,1,1.0,2.0,1.0,0.0,16.73,5329.27,2016,123699.0
1,2,0.5,1.0,1.0,1.0,1,68733,,,,,,,,烟台环境,市,山东省烟台市,烟台碧海水务,550901241,山东省,370602,15,14,1,15.0,14.0,1.0,0.0,16.73,5329.27,2016,1050261.0
10,26,0.3846,10.0,13.0,0.7692,1,94588,,,,2520,炼焦,,,淄博环保,市,淄博市,淄博鑫港燃气,673196183,山东省,370000,38,15,6,2.9231,1.1538,0.4615,0.6154,16.73,5329.27,2016,344515.0
0,2,0.0,0.0,1.0,0.0,0,53033,,,,4411,火力发电,,,生态黄石,市,黄石市,湖北西塞山发电,722041605,湖北省,420203,0,0,0,0.0,0.0,0.0,0.0,38.4,2479.02,2016,0
0,3,0.0,0.0,2.0,0.0,1,68733,,,,3216,铝冶炼,,,山东环境,省,山东省,茌平信源铝业,769712453,山东省,371523,0,0,1,0.0,0.0,0.5,0.0,16.73,5329.27,2016,0
1,2,0.5,1.0,1.0,1.0,1,38803,,,,,,,,临沂环境,市,临沂市,郯城县污水处理厂,76366151X,山东省,371322,8,1,1,8.0,1.0,1.0,0.0,16.73,5329.27,2016,2335.0
1,3,0.3333,1.0,1.0,1.0,1,68733,,,,1711,棉纺纱加工,,,山东环境,省,山东省,山东柠檬生化,751789102,山东省,370784,2,9,0,2.0,9.0,0.0,0.0,16.73,5329.27,2016,579633.0
0,6,0.0,0.0,1.0,0.0,1,68733,,,,3120,炼钢,,,五莲环境,县,五莲县,日照钢铁控股集团,750855956,山东省,371103,1,1,3,1.0,1.0,3.0,0.0,16.73,5329.27,2016,0
0,2,0.0,0.0,2.0,0.0,0,51015,,,,710,石油开采,,,陕西环保,省,陕西省,长庆油田分公司第三采油厂（志丹）,715048323,陕西省,610625,15,1,3,7.5,0.5,1.5,0.0,41.42,1757.41,2016,0
1,3,0.3333,1.0,1.0,1.0,1,68733,,,,,,,,山东环境,省,山东省,临沂港华水务,79390250500,山东省,371301,6,5,0,6.0,5.0,0.0,0.0,16.73,5329.27,2016,22047.0
0,6,0.0,0.0,2.0,0.0,0,51015,,,,,,,,陕西环保,省,陕西省,铜川市污水处理厂,776981790,陕西省,610202,8,2,2,4.0,1.0,1.0,0.0,41.42,1757.41,2016,0
0,2,0.0,0.0,1.0,0.0,1,68733,,,,,,,,济宁环境,市,山东省济宁市,梁山县污水处理厂,752652546,山东省,370832,2,0,6,2.0,0.0,6.0,0.0,16.73,5329.27,2016,0
0,3,0.0,0.0,2.0,0.0,1,68733,,,,4411,火力发电,,,济宁环境,市,山东省济宁市,泗水圣源热电,764831672,山东省,370831,4,2,1,2.0,1.0,0.5,0.0,16.73,5329.27,2016,0
1,1,1.0,1.0,1.0,1.0,1,59027,,,,4411,火力发电,,,泰安环境,市,泰安市,华能泰安众泰发电,752683692,山东省,370982,7,2,1,7.0,2.0,1.0,0.0,16.73,5329.27,2016,2953.0
0,1,0.0,0.0,1.0,0.0,1,127264,,,,,,,,南京环保,市,南京市,南京水务集团,726052299,江苏省,320104,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2016,0
0,2,0.0,0.0,2.0,0.0,0,51015,,,,710,石油开采,,,陕西环保,省,陕西省,长庆油田分公司第三采油厂(志丹),715048323,陕西省,610625,15,1,3,7.5,0.5,1.5,0.0,41.42,1757.41,2016,0
0,1,0.0,0.0,1.0,0.0,1,74016,,,,4411,火力发电,,,郯城环境,县,山东省临沂市郯城县,深圳妈湾电力,618816706,广东省,440305,1,0,1,1.0,0.0,1.0,0.0,51.26,4263.66,2016,0
0,2,0.0,0.0,1.0,0.0,0,40564,,,,610,烟煤和无烟煤开采洗选,,,乌鲁木齐市环保局,市,新疆省木齐市,乌鲁木齐环鹏,228735599,新疆维吾尔自治区,650103,0,0,0,0.0,0.0,0.0,0.0,4.24,2719.13,2016,0
2,4,0.5,2.0,2.0,1.0,1,68733,,,,4411,火力发电,,,山东环境,省,山东省,淄博金阳热力,77529330400,山东省,370302,4,4,1,2.0,2.0,0.5,0.5,16.73,5329.27,2016,11781.0
