南丹县泰星五一矿业,广西壮族自治区,451221,2015,重金属,200970415
南丹县正华冶炼厂,广西壮族自治区,451221,2015,重金属,662131368,,,,3215,锑冶炼,,
南丹县新兴矿业,广西壮族自治区,451221,2015,重金属,768942513,,,,912,铅锌矿采选,,
河池市南方有色冶炼,广西壮族自治区,451202,2015,重金属,718852210,,,,3219,其他常用有色金属冶炼,,
广西成源矿冶,广西壮族自治区,451202,2015,重金属,200898812,,,,3219,其他常用有色金属冶炼,,
广西河池市宝兴银生矿,广西壮族自治区,451202,2015,重金属,799740260,,,,912,铅锌矿采选,,
广西河池市南方有色金属集团,广西壮族自治区,451202,2015,重金属,718852210,,,,3219,其他常用有色金属冶炼,,
广西金河矿业股份,广西壮族自治区,451202,2015,重金属,200881287,,,,3212,铅锌冶炼,,
广西有色金属集团河池鑫华冶炼,广西壮族自治区,451202,2015,重金属,69022657500,,,,3219,其他常用有色金属冶炼,,
河池市八达矿业,广西壮族自治区,451202,2015,重金属,78520589X,,,,912,铅锌矿采选,,
河池市生富冶炼,广西壮族自治区,451202,2015,重金属,791318129,,,,3219,其他常用有色金属冶炼,,
河池市矿山工程,广西壮族自治区,451202,2015,重金属,756507928,,,,912,铅锌矿采选,,
河池市金城江区保平锌多金属选矿厂,广西壮族自治区,451202,2015,重金属,69022657500,,,,3219,其他常用有色金属冶炼,,
河池市金城江区保平锌多金属选矿厂,广西壮族自治区,451202,2015,重金属,775998291,,,,912,铅锌矿采选,,
河池市金城江区宝来冶炼厂,广西壮族自治区,451202,2015,重金属,773877410,,,,3219,其他常用有色金属冶炼,,
河池市北香矿业,广西壮族自治区,451202,2015,重金属,756507928,,,,912,铅锌矿采选,,
博罗县园洲镇九潭同富五金电镀厂,广东省,441322,2015,重金属,L0034288X0,,,,3360,金属表面处理及热处理加工,,
博罗县园洲金富达五金制品加工厂,广东省,441322,2015,重金属,L0566781900,,,,3360,金属表面处理及热处理加工,,
博罗县石湾镇金城五金制品厂,广东省,441322,2015,重金属,L0243637X0,,,,3360,金属表面处理及热处理加工,,
博罗县石湾镇鑫晖五金制品厂,广东省,441322,2015,重金属,L1009992400,,,,3360,金属表面处理及热处理加工,,
博罗县石湾镇创源五金表面处理厂,广东省,441322,2015,重金属,L076393790,,,,3360,金属表面处理及热处理加工,,
博罗县石湾达生金属制品厂,广东省,441322,2015,重金属,L199001160,,,,3360,金属表面处理及热处理加工,,
博罗县盛源金属表面处理,广东省,441322,2015,重金属,75562955200,,,,3360,金属表面处理及热处理加工,,
四川西昌合力锌业股份,四川省,513401,2015,重金属,675767939,,,,3212,铅锌冶炼,,
四川鑫源矿业,四川省,513331,2015,重金属,709152167,,,,912,铅锌矿采选,,
四川里伍铜业股份,四川省,513324,2015,重金属,720857088,,,,911,铜矿采选,,
甘孜州融达锂业,四川省,513321,2015,重金属,777912228,,,,939,其他稀有金属矿采选,,
四川岷江电解锰厂,四川省,513224,2015,重金属,211350326,,,,3240,有色金属合金制造,,
茂县鑫盐化工,四川省,513223,2015,重金属,665359210,,,,2613,无机盐制造,,
成都东方伟业合金,四川省,512081,2015,重金属,66303545800,,,,3849,其他电池制造,,
石棉县乾锐金属,四川省,511824,2015,重金属,797867815,,,,3212,铅锌冶炼,,
石棉县宏欣特种合金,四川省,511824,2015,重金属,771685167,,,,3150,铁合金冶炼,,
石棉县宏盛电化,四川省,511824,2015,重金属,77793737X,,,,2613,无机盐制造,,
四川四环电锌,四川省,511824,2015,重金属,771680577,,,,3212,铅锌冶炼,,
石棉县蜀鲁锌冶,四川省,511824,2015,重金属,709086331,,,,2613,无机盐制造,,
石棉县东顺锌业,四川省,511824,2015,重金属,665364757,,,,3212,铅锌冶炼,,
汉源锦泰矿业,四川省,511823,2015,重金属,782294348,,,,912,铅锌矿采选,,
汉源麟凯锌厂,四川省,511823,2015,重金属,791800281,,,,3212,铅锌冶炼,,
汉源县新合铅锌矿,四川省,511823,2015,重金属,793983130,,,,912,铅锌矿采选,,
汉源县源富锌业,四川省,511823,2015,重金属,669555243,,,,3212,铅锌冶炼,,
四川省汉源宏达,四川省,511823,2015,重金属,709085187,,,,912,铅锌矿采选,,
四川省乾盛矿业,四川省,511823,2015,重金属,789123373,,,,912,铅锌矿采选,,
汉源县狮子锌业,四川省,511823,2015,重金属,752305552,,,,3212,铅锌冶炼,,
四川航空工业川西机器,四川省,511802,2015,重金属,210900672,,,,3741,飞机制造,,
达州市金源电化,四川省,511722,2015,重金属,77296351X,,,,3150,铁合金冶炼,,
广安科塔金属,四川省,511603,2015,重金属,675778689,,,,3211,铜冶炼,,
江安县腾飞化工,四川省,511523,2015,重金属,709055703,,,,1020,化学矿开采,,
宜宾海丰和锐,四川省,511523,2015,重金属,784729819,,,,3011,水泥制造,,
宜宾红星电子,四川省,511521,2015,重金属,208851808
宜宾市四方射钉制造,四川省,511503,2015,重金属,20891280X,,,,3359,其他建筑、安全用金属制品制造,,
宜宾市三王皮业,四川省,511502,2015,重金属,742299371,,,,1910,皮革鞣制加工,,
四川智东锌业,四川省,511423,2015,重金属,738324909,,,,3212,铅锌冶炼,,
彭山县金炜氧化锌厂,四川省,511422,2015,重金属,784711723,,,,2619,其他基础化学原料制造,,
新疆绿华糖业,新疆生产建设兵团,660404,2015,废气,731795070,,,,1340,制糖业,,
霍尔果斯南岗热电,新疆生产建设兵团,660402,2015,废气,55244104X,,,,4411,火力发电,,
新疆图木舒克前海热电,新疆生产建设兵团,660301,2015,废气,686462639,,,,4411,火力发电,,
四川康西铜业,四川省,513401,2015,重金属,62154002600,,,,3311,金属结构制造,,
玉田县绿源污水处理,河北省,130229,2015,污水处理厂,66224954200
唐山旭成水质净化,河北省,130227,2015,污水处理厂,777716227
乐亭县污水处理厂,河北省,130225,2015,污水处理厂,57679160x
滦南县污水处理厂,河北省,130224,2015,污水处理厂,553345789
滦县城东水务运营,河北省,130223,2015,污水处理厂,567379509
唐山城市排水,河北省,130208,2015,污水处理厂,70062377803
唐山市丰南区利源污水处理,河北省,130207,2015,污水处理厂,754011427
丰南区城南污水处理,河北省,130207,2015,污水处理厂,68929532X
唐山市丰南区第二中水厂,河北省,130207,2015,污水处理厂,1302J0020
唐山城市排水,河北省,130205,2015,污水处理厂,70062377801
唐山市宏源污水处理,河北省,130204,2015,污水处理厂,752439809
唐山城市排水,河北省,130204,2015,污水处理厂,60483323
唐山城市排水,河北省,130203,2015,污水处理厂,70062377802
唐山城市排水,河北省,130203,2015,污水处理厂,7006237781
鹿泉市污水处理厂,河北省,130185,2015,污水处理厂,743448172
石家庄西部上庄污水处理厂,河北省,130185,2015,污水处理厂,682777203
新乐市升美水净化,河北省,130184,2015,污水处理厂,745412130
晋州市城市污水处理厂,河北省,130183,2015,污水处理厂,679947136
藁城市水处理中心,河北省,130182,2015,污水处理厂,731410556
石家庄经济技术开发区污水处理厂,河北省,130182,2015,污水处理厂,700827295
赵县污水处理厂二期,河北省,130133,2015,污水处理厂,78278788X01
赵县清源污水处理厂,河北省,130133,2015,污水处理厂,78278788X00
元氏县槐阳污水处理厂,河北省,130132,2015,污水处理厂,772754099
北京市大兴区榆垡镇水务站（污水处理厂）,北京市,110115,2015,污水处理厂,40096390600
北京绿园春污水处理,北京市,110115,2015,污水处理厂,55484378X00
北京昌平污水处理中心,北京市,110114,2015,污水处理厂,75331862X00
应县县城污水处理厂,山西省,140622,2015,污水处理厂,767104606
山阴县污水处理厂,山西省,140621,2015,污水处理厂,67815832X
平鲁区污水处理厂,山西省,140603,2015,污水处理厂,759825606
朔州市污水处理厂,山西省,140602,2015,污水处理厂,764679519
山西高平天阳污水净化,山西省,140581,2015,污水处理厂,681929818
山西兰花工业污水处理,山西省,140525,2015,污水处理厂,779579684
满城县玉泉水务,河北省,130621,2015,污水处理厂,679913876
保定市排水总公司银定庄污水处理厂,河北省,130603,2015,污水处理厂,4018872471
保定市排水总公司溪源污水处理厂,河北省,130603,2015,污水处理厂,681364423
保定市排水总公司鲁岗污水处理厂,河北省,130602,2015,污水处理厂,401887247
沙河市污水处理厂,河北省,130582,2015,污水处理厂,669069229
天津市赛达恒洁环保科技,天津市,120111,2015,污水处理厂,794994915
天津创业环保集团股份,天津市,120111,2015,污水处理厂,10306550102
华明工业园区污水处理厂,天津市,120110,2015,污水处理厂,179039
天津创业环保集团股份,天津市,120110,2015,污水处理厂,10306550100
天津创业环保集团股份,天津市,120110,2015,污水处理厂,103065501
北京城市排水集团,北京市,110229,2015,污水处理厂,10142528600
北京市自来水集团夏都缙阳污水处理,北京市,110229,2015,污水处理厂,74232556800
北京万家水务,北京市,110228,2015,污水处理厂,79409495X00
北京自来水集团檀州污水处理,北京市,110228,2015,污水处理厂,74158331100
河南寨镇污水处理厂（北京力量科技发展,北京市,110228,2015,污水处理厂,10300233200
北京金源经开污水处理,北京市,110161,2015,污水处理厂,80114734400
北京博大水务,北京市,110161,2015,污水处理厂,67505306301
北京方泽劳动服务,北京市,110117,2015,污水处理厂,66751223100
北京洳河污水处理,北京市,110117,2015,污水处理厂,68120860700
北京北排京怀水务,北京市,110116,2015,污水处理厂,8046614100
怀柔区雁栖污水处理中心,北京市,110116,2015,污水处理厂,74264035700
北京金迪水务,北京市,110115,2015,污水处理厂,79160316500
重庆康达环保产业（集团）,北京市,110115,2015,污水处理厂,76753864X00
北京兴水水务,北京市,110115,2015,污水处理厂,75525632X00
机组）,新疆生产建设兵团,,2015,废气,
万荣县荣碧污水处理厂,山西省,140822,2015,污水处理厂,681944823
临猗县城市污水处理,山西省,140821,2015,污水处理厂,666639951
运城市富斯特污水处理,山西省,140802,2015,污水处理厂,759835943
运城市城东污水处理中心,山西省,140802,2015,污水处理厂,672311450
介休市帅达污水处理,山西省,140781,2015,污水处理厂,77012142300
灵石县保净污水处理,山西省,140729,2015,污水处理厂,792215981
平遥县瑞思污水处理,山西省,140728,2015,污水处理厂,7485983644
祁县永清污水处理,山西省,140727,2015,污水处理厂,767138750
太谷县圣源环保污水处理,山西省,140726,2015,污水处理厂,785812884
寿阳县污水处理厂,山西省,140725,2015,污水处理厂,775163454
昔阳县污水处理厂筹建处,山西省,140724,2015,污水处理厂,762466560
和顺景盛污水处理,山西省,140723,2015,污水处理厂,78103239700
左权县污水处理厂,山西省,140722,2015,污水处理厂,759837690
榆社县污水处理中心,山西省,140721,2015,污水处理厂,674451721
山西国际电力集团正阳污水净化,山西省,140702,2015,污水处理厂,7963522892
山西国际电力集团正阳污水净化,山西省,140702,2015,污水处理厂,7963522891
怀仁县污水处理厂工程建设项目部,山西省,140624,2015,污水处理厂,764660885
右玉县污水处理厂,山西省,140623,2015,污水处理厂,68809851900
赞皇县皇明污水处理厂,河北省,130129,2015,污水处理厂,663686031
深泽县嘉诚水质净化,河北省,130128,2015,污水处理厂,573890071
高邑县凤城污水处理厂,河北省,130127,2015,污水处理厂,757504067
灵寿县污水处理厂,河北省,130126,2015,污水处理厂,695855725
行唐县玉城污水处理厂,河北省,130125,2015,污水处理厂,554456333
石家庄市桥东污水治理工程筹建处,河北省,130124,2015,污水处理厂,404899972
栾城县污水处理厂,河北省,130124,2015,污水处理厂,745429629
石家庄装备制造基地绿源污水处理,河北省,130124,2015,污水处理厂,684305402
正定县污水处理厂,河北省,130123,2015,污水处理厂,74845737700
井陉县污水处理厂,河北省,130121,2015,污水处理厂,682771354
石家庄高新技术产业开发区污水处理厂,河北省,130108,2015,污水处理厂,734389422
和田青松建材,新疆生产建设兵团,661402,2015,废气,670219394,,,,3011,水泥制造,,
哈密弘毅建材,新疆生产建设兵团,661303,2015,废气,56435615x
新疆大安特种钢,新疆生产建设兵团,661301,2015,废气,57250976x
哈密南岗建材,新疆生产建设兵团,661301,2015,废气,679287705,,,,3011,水泥制造,,
新疆红星镁业,新疆生产建设兵团,661301,2015,废气,676326123,,,,3217,镁冶炼,,
新疆绿翔糖业,新疆生产建设兵团,660909,2015,废气,751686381,,,,1340,制糖业,,
塔城南岗建材,新疆生产建设兵团,660908,2015,废气,572519051,,,,3011,水泥制造,,
天辰化工,新疆生产建设兵团,660815,2015,废气,79817784002,,,,4411,火力发电,,
石河子开发区青松天业水泥,新疆生产建设兵团,660815,2015,废气,77349011X,,,,3011,水泥制造,,
新疆西部天富合盛热电,新疆生产建设兵团,660815,2015,废气,598856988,,,,4411,火力发电,,
天能水泥,新疆生产建设兵团,660815,2015,废气,584770577,,,,3011,水泥制造,,
天辰水泥,新疆生产建设兵团,660815,2015,废气,584752467,,,,3011,水泥制造,,
新疆生产建设兵团农八师天山铝业,新疆生产建设兵团,660815,2015,废气,560523651,,,,4411,火力发电,,
石河子市国能能源投资,新疆生产建设兵团,660815,2015,废气,556453590,,,,4411,火力发电,,
天能化工,新疆生产建设兵团,660815,2015,废气,55243757702,,,,4411,火力发电,,
石河子市国能能源投资,新疆生产建设兵团,660811,2015,废气,595928560,,,,4430,热力生产和供应,,
北京碧海环境科技,北京市,110108,2015,污水处理厂,5925341603
北京碧海环境科技,北京市,110108,2015,污水处理厂,5925341602
北京碧海环境科技,北京市,110108,2015,污水处理厂,5925341601
北京肖家河污水处理,北京市,110108,2015,污水处理厂,600375519
北京市丰台区污水处理设施管理所,北京市,110106,2015,污水处理厂,57524386300
北京城市排水集团,北京市,110106,2015,污水处理厂,80215262000
北京城市排水集团,北京市,110106,2015,污水处理厂,75525012000
北京城市排水集团,北京市,110106,2015,污水处理厂,74939047700
中国航天科工飞航技术研究院动力供应站(污水厂),北京市,110106,2015,污水处理厂,40085318400,1,110,3,3749,其他航空航天器制造,1200,1620
北京威立雅污水处理,北京市,110105,2015,污水处理厂,76420194500
北京城市排水集团,北京市,110105,2015,污水处理厂,80169153400
北京城市排水集团,北京市,110105,2015,污水处理厂,80169165700
北京城市排水集团,北京市,110105,2015,污水处理厂,75331501500
北京城市排水集团,北京市,110105,2015,污水处理厂,80169674900
托克托园区污水处理厂,内蒙古自治区,150122,2015,污水处理厂,570633889
托克托县自来水公司,内蒙古自治区,150122,2015,污水处理厂,114363360
土默特左旗污水处理厂,内蒙古自治区,150121,2015,污水处理厂,695909893
呼和浩特市金桥开发区污水处理厂,内蒙古自治区,150105,2015,污水处理厂,
呼和浩特市辛辛板污水处理厂,内蒙古自治区,150104,2015,污水处理厂,68341411301
呼和浩特市章盖营污水处理厂,内蒙古自治区,150104,2015,污水处理厂,68341411302
呼和浩特市公主府污水处理厂,内蒙古自治区,150103,2015,污水处理厂,68341411303
汾阳市污水处理厂,山西省,141182,2015,污水处理厂,664458794
新阳煤矿生活污水处理厂,山西省,141181,2015,污水处理厂,79639549X,,,,610,烟煤和无烟煤开采洗选,,
孝义市污水处理厂,山西省,141181,2015,污水处理厂,75407980000
交口县清环污水处理,山西省,141130,2015,污水处理厂,551466683
中阳县玉洁城市污水处理,山西省,141129,2015,污水处理厂,674490464
太原市排水管理处污水净化二厂,山西省,140108,2015,污水处理厂,405750926
太原豪峰污水处理,山西省,140105,2015,污水处理厂,689866196
太原首创污水处理,山西省,140105,2015,污水处理厂,681908777
定州市凯丹水务,河北省,139002,2015,污水处理厂,678535367
定州市中诚水务,河北省,139002,2015,污水处理厂,66774768X
辛集市水处理中心,河北省,139001,2015,污水处理厂,40490417X
深州嘉诚水质净化,河北省,131182,2015,污水处理厂,697586207
冀州市污水处理厂,河北省,131181,2015,污水处理厂,662247037
阜城县污水处理厂,河北省,131128,2015,污水处理厂,679916284
景县污水处理厂,河北省,131127,2015,污水处理厂,796565225
故城县夏庄污水处理厂,河北省,131126,2015,污水处理厂,579576438
故城国祯污水处理,河北省,131126,2015,污水处理厂,61689366
故城县营东污水处理厂,河北省,131126,2015,污水处理厂,596801967
安平县凯悦污水处理,河北省,131125,2015,污水处理厂,663664561
天津市津南区环科污水处理,天津市,120112,2015,污水处理厂,746662916
天津市华博水务,天津市,120112,2015,污水处理厂,6940539581
天津市华博水务,天津市,120112,2015,污水处理厂,6940539583
天津市华博水务,天津市,120112,2015,污水处理厂,6940539582
大同市开发区污水处理厂,山西省,140261,2015,污水处理厂,736315195
大同县县城污水处理,山西省,140227,2015,污水处理厂,683814221
浑源县污水处理厂,山西省,140225,2015,污水处理厂,692241306
灵丘县污水处理厂,山西省,140224,2015,污水处理厂,792247705
广灵县城污水处理厂,山西省,140223,2015,污水处理厂,563564221
天镇县源洁污水处理,山西省,140222,2015,污水处理厂,770140974
阳高县污水处理厂,山西省,140221,2015,污水处理厂,575967992
大同市新荣区污水处理厂,山西省,140212,2015,污水处理厂,688050398
大同煤矿集团,山西省,140203,2015,污水处理厂,783270807
大同市西郊污水处理厂,山西省,140202,2015,污水处理厂,731914906
大同市东郊污水处理厂,山西省,140202,2015,污水处理厂,405990102
山西西山煤气化,山西省,140181,2015,污水处理厂,757264251,,,,2520,炼焦,,
山西西山煤电股份,山西省,140181,2015,污水处理厂,715946078,,,,610,烟煤和无烟煤开采洗选,,
西山煤电（集团）,山西省,140181,2015,污水处理厂,81408051300
太原金世纪阳光水净化,山西省,140162,2015,污水处理厂,664490356
娄烦县污水处理厂,山西省,140123,2015,污水处理厂,776703715
阳曲县青龙污水处理,山西省,140122,2015,污水处理厂,568471403
清徐县污水处理厂,山西省,140121,2015,污水处理厂,06341485X
太原市长风清源水业,山西省,140110,2015,污水处理厂,396514242
太原朗新明污水处理,山西省,140109,2015,污水处理厂,680201454
山西太钢不锈钢股份,山西省,140108,2015,污水处理厂,701011888,,,,3120,炼钢,,
中国原子能科学研究院,北京市,110111,2015,污水处理厂,40000030900,,,,3360,金属表面处理及热处理加工,,
北京京城水务,北京市,110111,2015,污水处理厂,75215254103
北京中设水处理,北京市,110111,2015,污水处理厂,74230633200
北京燕山威立雅水务,北京市,110111,2015,污水处理厂,78480250201
北京长阳污水处理,北京市,110111,2015,污水处理厂,67878118901
北京长阳污水处理,北京市,110111,2015,污水处理厂,67878118902
北京市自来水集团门城污水处理,北京市,110109,2015,污水处理厂,76750215300
北京碧水源环境科技,北京市,110109,2015,污水处理厂,56579036101
北京城市排水集团,北京市,110108,2015,污水处理厂,73821062900
重庆理文造纸,重庆市,500118,2015,废水,78748741300,,,,2211,木竹浆制造,,
龙州南华糖业,广西壮族自治区,451423,2015,废水,7297444263,,,,1340,制糖业,,
龙州南华糖业,广西壮族自治区,451423,2015,废水,7297444262,,,,1340,制糖业,,
龙州南华糖业,广西壮族自治区,451423,2015,废水,729744426,,,,1340,制糖业,,
龙州县珍龙茶业,广西壮族自治区,451423,2015,废水,727686074,,,,1391,淀粉及淀粉制品制造,,
广西龙州将山酒业,广西壮族自治区,451423,2015,废水,199750190,,,,1511,酒精制造,,
龙州县响水镇龙江淀粉厂,广西壮族自治区,451423,2015,废水,779135581,,,,1391,淀粉及淀粉制品制造,,
龙州南华纸业,广西壮族自治区,451423,2015,废水,680143303,,,,2212,非木竹浆制造,,
广西海棠东亚糖业,广西壮族自治区,451422,2015,废水,619543068,,,,1340,制糖业,,
广西宁明东亚糖业,广西壮族自治区,451422,2015,废水,619543017,,,,1340,制糖业,,
东美（宁明）淀粉,广西壮族自治区,451422,2015,废水,765805206,,,,1391,淀粉及淀粉制品制造,,
扶绥县鲜瑞淀粉厂,广西壮族自治区,451421,2015,废水,723052429,,,,1391,淀粉及淀粉制品制造,,
广西东亚扶南精糖,广西壮族自治区,451421,2015,废水,794345827,,,,1340,制糖业,,
广西扶绥县沣桦酒业,广西壮族自治区,451421,2015,废水,773891730,,,,1511,酒精制造,,
广西南宁金光淀粉,广西壮族自治区,451421,2015,废水,773891722,,,,1391,淀粉及淀粉制品制造,,
广西东门南华糖业,广西壮族自治区,451421,2015,废水,729776620,,,,1340,制糖业,,
扶绥县同正淀粉厂,广西壮族自治区,451421,2015,废水,708666326,,,,1391,淀粉及淀粉制品制造,,
广西扶南东亚糖业,广西壮族自治区,451421,2015,废水,619523032,,,,1340,制糖业,,
崇左市群力淀粉,广西壮族自治区,451402,2015,废水,739961897,,,,1391,淀粉及淀粉制品制造,,
广西东亚纸业,广西壮族自治区,451402,2015,废水,753718834,,,,2221,机制纸及纸板制造,,
崇左市金龙淀粉,广西壮族自治区,451402,2015,废水,745111231,,,,1391,淀粉及淀粉制品制造,,
崇左市丰益酒精厂,广西壮族自治区,451402,2015,废水,745100356,,,,1511,酒精制造,,
广西崇左市大明纸业,广西壮族自治区,451402,2015,废水,697639700,,,,2221,机制纸及纸板制造,,
崇左市万达淀粉,广西壮族自治区,451402,2015,废水,89967271X,,,,1391,淀粉及淀粉制品制造,,
崇左市洪华淀粉厂,广西壮族自治区,451402,2015,废水,672450805,,,,1391,淀粉及淀粉制品制造,,
广西崇左华美纸业,广西壮族自治区,451402,2015,废水,687763011,,,,2221,机制纸及纸板制造,,
安琪酵母（崇左）,广西壮族自治区,451402,2015,废水,775961907,,,,1469,其他调味品、发酵制品制造,,
崇左市环宇淀粉,广西壮族自治区,451402,2015,废水,745100153,,,,1391,淀粉及淀粉制品制造,,
北京燕山威立雅水务,北京市,110111,2015,污水处理厂,78480250202
北京燕山威立雅水务,北京市,110111,2015,污水处理厂,78480250203
秀山县天雄锰业,重庆市,500241,2015,废水,747494096,,,,3150,铁合金冶炼,,
重庆市益立锰业（集团）,重庆市,500241,2015,废水,709401530,,,,3150,铁合金冶炼,,
重庆市秀山三润矿业,重庆市,500241,2015,废水,709426551,,,,3150,铁合金冶炼,,
秀山益立贸易,重庆市,500241,2015,废水,561626353,,,,3150,铁合金冶炼,,
重庆嘉酿啤酒,重庆市,500240,2015,废水,784208802,,,,1513,啤酒制造,,
重庆市益发包装,重庆市,500233,2015,废水,781598737,,,,2221,机制纸及纸板制造,,
重庆兴发金冠化工,重庆市,500232,2015,废水,774861381,,,,2661,化学试剂和助剂制造,,
武隆县灵烽纸业,重庆市,500232,2015,废水,20880291800,,,,2231,纸和纸板容器制造,,
重庆万利康制药,重庆市,500231,2015,废水,756242536,,,,2710,化学药品原料药制造,,
重庆富源化工股份,重庆市,500231,2015,废水,208650002,,,,2621,氮肥制造,,
重庆市邱家榨菜食品,重庆市,500230,2015,废水,756205890,,,,1371,蔬菜加工,,
重庆市丰都县万兴绢纺厂,重庆市,500230,2015,废水,621242264,,,,1741,缫丝加工,,
铜梁县金禾纸制品,重庆市,500224,2015,废水,756201814,,,,2221,机制纸及纸板制造,,
重庆新财纸业,重庆市,500224,2015,废水,753067576,,,,2221,机制纸及纸板制造,,
两岸肉类联合加工厂,重庆市,500223,2015,废水,5002G3725,,,,1351,牲畜屠宰,,
重庆市潼南简氏纸业包装,重庆市,500223,2015,废水,203697696,,,,2221,机制纸及纸板制造,,
重庆市康河食品,重庆市,500223,2015,废水,7688667411,,,,1351,牲畜屠宰,,
潼南县炫吉中绸,重庆市,500223,2015,废水,742887229,,,,1741,缫丝加工,,
重庆新华化工,重庆市,500223,2015,废水,20291033600,,,,2643,颜料制造,,
重庆市万利来化工股份,重庆市,500223,2015,废水,203654282,,,,2621,氮肥制造,,
重庆市伟杰纸业,重庆市,500223,2015,废水,787476095,,,,2221,机制纸及纸板制造,,
重庆南桐矿业,重庆市,500162,2015,废水,787450549,,,,610,烟煤和无烟煤开采洗选,,
重庆南桐矿业,重庆市,500162,2015,废水,787450557,,,,610,烟煤和无烟煤开采洗选,,
重庆南桐矿业,重庆市,500162,2015,废水,75928247X,,,,610,烟煤和无烟煤开采洗选,,
重庆南桐矿业,重庆市,500162,2015,废水,787450565,,,,610,烟煤和无烟煤开采洗选,,
重庆南桐矿业,重庆市,500162,2015,废水,787450573,,,,610,烟煤和无烟煤开采洗选,,
重庆市南川区金鑫纸业,重庆市,500119,2015,废水,75008906700,,,,2231,纸和纸板容器制造,,
川亿电脑（重庆）,重庆市,500118,2015,废水,580166524,,,,3972,印制电路板制造,,
阳泉煤业集团,山西省,140303,2015,污水处理厂,681935791,,,,4430,热力生产和供应,,
阳泉市污水处理厂,山西省,140302,2015,污水处理厂,406142033
秀山金星特种锰业,重庆市,500241,2015,废水,756243563,,,,890,其他黑色金属矿采选,,
重庆武陵锰业,重庆市,500241,2015,废水,753050774,,,,3150,铁合金冶炼,,
重庆市秀山县锰业制品厂,重庆市,500241,2015,废水,
秀山县嘉源矿业,重庆市,500241,2015,废水,75008328X,,,,3150,铁合金冶炼,,
秀山恒丰锰业,重庆市,500241,2015,废水,750092012,,,,3150,铁合金冶炼,,
广西龙州曙辉纸业,广西壮族自治区,451423,2015,废水,554743295,,,,2221,机制纸及纸板制造,,
鞍山立达供暖,辽宁省,210304,2015,废气,791591803,,,,4430,热力生产和供应,,
鞍山市第二热电厂,辽宁省,210304,2015,废气,241481589,,,,4411,火力发电,,
鞍钢股份,辽宁省,210303,2015,废气,24266947901,,,,3311,金属结构制造,,
鞍钢股份公司炼钢总厂,辽宁省,210303,2015,废气,24266947903,,,,3311,金属结构制造,,
鞍钢股份能源管控中心发电作业区,辽宁省,210303,2015,废气,24266947912,,,,3311,金属结构制造,,
鞍山钢铁集团公司第二发电厂,辽宁省,210303,2015,废气,941265991,,,,4411,火力发电,,
鞍钢股份,辽宁省,210303,2015,废气,24266947900,,,,3311,金属结构制造,,
鞍山热电新材股份,辽宁省,210303,2015,废气,118885203,,,,4411,火力发电,,
国电电力大连庄河发电,辽宁省,210283,2015,废气,751581264,,,,4411,火力发电,,
大化集团,辽宁省,210282,2015,废气,24239969101,,,,2621,氮肥制造,,
大连北方热电股份,辽宁省,210281,2015,废气,241189692,,,,4411,火力发电,,
恒力石化（大连）,辽宁省,210263,2015,废气,550622058,,,,2614,有机化学原料制造,,
大连天瑞水泥,辽宁省,210263,2015,废气,759908313,,,,3011,水泥制造,,
屯留县城区污水处理厂,山西省,140424,2015,污水处理厂,58882747
襄垣县永清,山西省,140423,2015,污水处理厂,692204839
山西潞安矿业（集团）,山西省,140423,2015,污水处理厂,11076540X01
长治县自来水公司污水处理厂,山西省,140421,2015,污水处理厂,794214712
长治市长北污水处理厂,山西省,140411,2015,污水处理厂,681930800
首钢长钢公司生活污水处理站,山西省,140411,2015,污水处理厂,11005638X09,,,,3120,炼钢,,
长治市供水总公司污水处理厂,山西省,140402,2015,污水处理厂,110763666
盂县污水处理站,山西省,140322,2015,污水处理厂,77253503X
平定县娘子关污水处理厂,山西省,140321,2015,污水处理厂,764658435
平定中玮水质净化,山西省,140321,2015,污水处理厂,678186427
深港水务,山西省,140311,2015,污水处理厂,692237462
秀山望明锰业,重庆市,500241,2015,废水,
重庆市鑫翔达锰业,重庆市,500241,2015,废水,
秀山新峰锰业,重庆市,500241,2015,废水,
辽宁沈煤红阳热电,辽宁省,211081,2015,废气,680098581,,,,4411,火力发电,,
灯塔市红阳热电,辽宁省,211081,2015,废气,747149241,,,,4411,火力发电,,
鞍钢集团矿业公司弓长岭矿业公司球团厂,辽宁省,211005,2015,废气,752798748,,,,3110,炼铁,,
中国石油天然气股份,辽宁省,211004,2015,废气,701696207,,,,2511,原油加工及石油制品制造,,
辽阳冀东水泥,辽宁省,211003,2015,废气,749784791,,,,3011,水泥制造,,
辽宁恒威水泥集团,辽宁省,211003,2015,废气,701701299,,,,3011,水泥制造,,
辽宁辽塔集团水泥,辽宁省,211003,2015,废气,664561839,,,,3011,水泥制造,,
三河市鼎盛水业发展,河北省,131082,2015,污水处理厂,721620533
霸州市国泰环保工程,河北省,131081,2015,污水处理厂,69757601700
霸州市嘉诚水质净化,河北省,131081,2015,污水处理厂,68275060900
霸州市溢昇水务科技,河北省,131081,2015,污水处理厂,67854642900
霸州溢昇水务科技,河北省,131081,2015,污水处理厂,57553603300
廊坊经济技术开发区供水中心,河北省,131061,2015,污水处理厂,73026377700
文安县城区污水处理厂,河北省,131026,2015,污水处理厂,401994923
大城县城建环保污水处理,河北省,131025,2015,污水处理厂,681391384
香河县三强污水处理厂,河北省,131024,2015,污水处理厂,13102410920
