地方政府回应数(Y),微博投诉@数(X),@回应比例,地方政府回应的投诉发帖数,投诉发帖数,投诉回应比例,污染所在地区(S),人均国内生产总值(PGDP),企业特征(Enterprise),政府部门,政府部门级别,行政区划,企业名称,法人编号,污染所在地,行政编号,总转发量(Forward_all),总评论量(Comment_all),总点赞量(Praise_all),平均转发量(Forward),平均评论量(Comment),平均点赞量(Praise),中央/上级政府关注(Position),森林覆盖率(Forest),工业发电量(Industry),年份(year),平均回应时间/秒(Diff)
0,1,0.0,0.0,1.0,0.0,1,,,中山环保,市,中山市,中山市坦洲镇污水处理,784892448,广东省,440000,1,2,0,1.0,2.0,0.0,0.0,51.26,4263.66,2015,0
1,10,0.1,1.0,3.0,0.3333,1,,,威海环境,市,山东省威海市,威海蓝星玻璃股份,724990353,山东省,371063,0,7,0,0.0,2.3333,0.0,0.0,16.73,5329.27,2015,5271407.0
0,4,0.0,0.0,2.0,0.0,1,,,滨州环保,市,滨州市,阳信县污水处理厂,746553859,山东省,371622,24,4,5,12.0,2.0,2.5,0.0,16.73,5329.27,2015,0
5,30,0.1667,5.0,5.0,1.0,1,,,浙江环保,省,浙江省,宁波众茂姚北热电,75627217X,浙江省,330281,4,19,4,0.8,3.8,0.8,0.0,59.07,3197.66,2015,62353.6
0,2,0.0,0.0,2.0,0.0,0,,,江西环保,省,江西省,江西省德兴市百勤异VC钠,748505113,江西省,361181,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,潍坊环保,市,潍坊市,潍坊佛士特环保,55091849X,山东省,370000,1,3,0,1.0,3.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,银川环保,市,银川市,中石油宁夏石化公司,701664792,宁夏回族自治区,640105,0,0,0,0.0,0.0,0.0,0.0,11.89,1144.38,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,上海环境,省,上海省上海市,上海市固体废物处置中心,729490614,上海市,310114,0,35,0,0.0,35.0,0.0,0.0,10.74,807.29,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,枣庄市中环保,县,山东省枣庄市市中区,山东丰元化学股份,724950167,山东省,370405,10,0,2,10.0,0.0,2.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,乌海市环境保护局,市,内蒙古省乌海市,乌海市德晟煤焦化,680001559,内蒙古自治区,150302,2,1,0,2.0,1.0,0.0,0.0,21.03,3949.81,2015,0
3,9,0.3333,3.0,4.0,0.75,1,,,山东环境,省,山东省,青岛钢铁,163565778,山东省,370213,4,6,0,1.0,1.5,0.0,0.0,16.73,5329.27,2015,1593.0
0,2,0.0,0.0,1.0,0.0,1,,,鞍山环保,市,鞍山市,辽宁能港发电,701817232,辽宁省,210403,10,3,0,10.0,3.0,0.0,0.0,38.24,1778.76,2015,0
5,21,0.2381,5.0,5.0,1.0,1,,,杭州环保,市,浙江省杭州市,杭州东大纸业,754412415,浙江省,330183,1,15,0,0.2,3.0,0.0,0.0,59.07,3197.66,2015,47776.2
0,1,0.0,0.0,1.0,0.0,1,,,东莞环保,市,东莞市,日立化成工业（东莞）,74081152X,广东省,440000,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
1,8,0.125,1.0,1.0,1.0,1,,,烟台环境,市,山东省烟台市,山东巨润建材,672204911,山东省,371724,36,3,2,36.0,3.0,2.0,0.0,16.73,5329.27,2015,4278.0
0,2,0.0,0.0,1.0,0.0,1,,,槐荫环保,县,山东省济南市槐荫区,山东水泥厂,163156202,山东省,370402,0,0,3,0.0,0.0,3.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,绿色遵义,市,贵州省遵义市,遵义县污水处理厂,214814624,贵州省,520321,0,0,0,0.0,0.0,0.0,0.0,37.09,1903.99,2015,0
0,14,0.0,0.0,5.0,0.0,1,,,连云港经济技术开发区环保局,县,连云港,中国石化集团南京化学工业,834764058,江苏省,320703,15,5,5,3.0,1.0,1.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,潍坊环保,市,潍坊市,山东天力药业,76003350X01,山东省,370783,134,19,10,134.0,19.0,10.0,0.0,16.73,5329.27,2015,0
0,5,0.0,0.0,3.0,0.0,1,,,中山环保,市,中山市,中山市大涌镇污水处理,663306692,广东省,440000,1,3,0,0.3333,1.0,0.0,0.0,51.26,4263.66,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,东莞环保,市,东莞市,东莞市虎门宁洲污水处理厂,78943489201,广东省,440000,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
1,2,0.5,1.0,1.0,1.0,1,,,杭州环保,市,浙江省杭州市,杭州华伟兴业印染,782390504,浙江省,330109,5,4,2,5.0,4.0,2.0,0.0,59.07,3197.66,2015,62095.0
1,2,0.5,1.0,1.0,1.0,1,,,浙江环保,省,浙江省,杭州塘栖热电,143869707,浙江省,330110,2,3,0,2.0,3.0,0.0,0.0,59.07,3197.66,2015,266942.0
0,2,0.0,0.0,2.0,0.0,0,,,吉林省环境保护厅,省,吉林省,国电吉林龙华吉林热电厂,124497514,吉林省,220203,0,0,0,0.0,0.0,0.0,0.0,40.38,760.26,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,广州环保,市,广州市,广东宝丽华电力,754512707,广东省,441421,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,杭州环保,市,浙江省杭州市,浙江巴陵恒逸己内酰胺,670604946,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,南京环保,市,南京市,兰精（南京）纤维,772033849,江苏省,320116,1,2,0,1.0,2.0,0.0,0.0,15.8,4709.37,2015,0
2,16,0.125,2.0,9.0,0.2222,1,,,宿迁-环保,市,宿迁市,宿迁华毅镀膜玻璃,769149576,江苏省,321302,4,7,1,0.4444,0.7778,0.1111,0.0,15.8,4709.37,2015,259888.5
1,15,0.0667,1.0,9.0,0.1111,1,,,郯城环境,县,山东省临沂市郯城县,郯城县污水处理厂,76366151X,山东省,371322,14,3,30,1.5556,0.3333,3.3333,0.0,16.73,5329.27,2015,4341.0
0,2,0.0,0.0,2.0,0.0,1,,,环保北京,省,北京省北京市,辛集市澳森钢铁,740187878,河北省,130181,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,东莞环保,市,东莞市,东莞市中联纸业,198040189,广东省,440000,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,2,0.0,0.0,2.0,0.0,1,,,佛山环保,市,佛山市,南海发电一厂,617645589,广东省,440605,0,8,0,0.0,4.0,0.0,0.0,51.26,4263.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,浙江环保,省,浙江省,建德海螺水泥,733823311,浙江省,330182,5,2,1,5.0,2.0,1.0,0.0,59.07,3197.66,2015,0
1,8,0.125,1.0,1.0,1.0,1,,,莱州环境,县,山东省莱州市,华电莱州发电,559920211,山东省,370683,36,3,2,36.0,3.0,2.0,0.0,16.73,5329.27,2015,4278.0
0,1,0.0,0.0,1.0,0.0,0,,,江西环保,省,江西省,江西洪城水业,550854801,江西省,360824,1,0,0,1.0,0.0,0.0,0.0,60.01,1085.35,2015,0
2,39,0.0513,2.0,15.0,0.1333,1,,,江苏环保,省,江苏省,南京化学工业,134751600,江苏省,320116,51,53,15,3.4,3.5333,1.0,0.0,15.8,4709.37,2015,62188.0
2,20,0.1,2.0,4.0,0.5,1,,,淄博高新区环保局,县,山东省开发区,淄博市傅山焦化,74988539X,山东省,370000,5,15,2,1.25,3.75,0.5,0.0,16.73,5329.27,2015,495965.0
0,1,0.0,0.0,1.0,0.0,1,,,江门环保,市,广东省江门市,广东江门生物技术开发中心,193935610,广东省,440704,0,0,1,0.0,0.0,1.0,0.0,51.26,4263.66,2015,0
0,26,0.0,0.0,16.0,0.0,1,,,金华市环保局,市,金华市,浙江红狮水泥股份,739918063,浙江省,330781,6,12,5,0.375,0.75,0.3125,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,四川环保,省,四川省,大唐贵州发耳发电,775337143,贵州省,520221,0,0,0,0.0,0.0,0.0,0.0,37.09,1903.99,2015,0
1,3,0.3333,1.0,1.0,1.0,1,,,济南环保,市,济南市,济阳新华能源实业,747833780,山东省,370125,2,4,3,2.0,4.0,3.0,0.0,16.73,5329.27,2015,5997.0
0,2,0.0,0.0,1.0,0.0,0,,,铜仁环保,市,贵州省铜仁市,贵州中烟工业,214412588,贵州省,520000,0,0,0,0.0,0.0,0.0,0.0,37.09,1903.99,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,沈阳环保,市,沈阳市,辽宁清河发电,122852690,辽宁省,211204,0,0,0,0.0,0.0,0.0,0.0,38.24,1778.76,2015,0
1,1,1.0,1.0,1.0,1.0,1,,,日照环境,市,日照市,日照华泰纸业,762858863,山东省,371122,39,6,4,39.0,6.0,4.0,0.0,16.73,5329.27,2015,4229.0
0,2,0.0,0.0,1.0,0.0,1,,,山东环境,省,山东省,茌平信源铝业,769712453,山东省,371523,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2015,0
0,3,0.0,0.0,1.0,0.0,0,,,延安市环境保护局,市,陕西省延安市,陕西延长石油（集团）,223505698,陕西省,610629,1,2,0,1.0,2.0,0.0,0.0,41.42,1757.41,2015,0
5,22,0.2273,5.0,6.0,0.8333,1,,,宁波市环境保护局,市,宁波市,浙江国华浙能发电,741035171,浙江省,330226,20,45,0,3.3333,7.5,0.0,0.0,59.07,3197.66,2015,68906.6
1,8,0.125,1.0,1.0,1.0,1,,,淄博环保,市,淄博市,山东广富集团,734707574,山东省,371626,36,3,2,36.0,3.0,2.0,0.0,16.73,5329.27,2015,4278.0
1,5,0.2,1.0,2.0,0.5,1,,,山东环境,省,山东省,龙大食品集团,169787929,山东省,370682,12,5,1,6.0,2.5,0.5,0.0,16.73,5329.27,2015,21033.0
1,2,0.5,1.0,1.0,1.0,1,,,嘉兴环境保护,市,浙江省嘉兴市,新天地纺织印染（嘉兴）,747730917,浙江省,330411,10,28,36,10.0,28.0,36.0,0.0,59.07,3197.66,2015,8150.0
0,2,0.0,0.0,1.0,0.0,1,,,滨州环保,市,滨州市,山东广富集团,734707574,山东省,371626,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2015,0
2,4,0.5,1.0,1.0,1.0,1,,,济宁环境,市,山东省济宁市,淄博鑫胜热电,613290231,山东省,370302,5,26,1,5.0,26.0,1.0,1.0,16.73,5329.27,2015,3979710.0
0,1,0.0,0.0,1.0,0.0,0,,,临沂环境,市,临沂市,朱概塔资源综合利用发电,790760484,陕西省,610821,0,0,1,0.0,0.0,1.0,0.0,41.42,1757.41,2015,0
1,1,1.0,1.0,1.0,1.0,1,,,临沂环境,市,临沂市,临沂绿因工贸,75175001300,山东省,371363,4,1,0,4.0,1.0,0.0,0.0,16.73,5329.27,2015,1658.0
0,2,0.0,0.0,1.0,0.0,1,,,潍坊高新区环保分局,县,潍坊市开发区,潍坊第二热电,735761513,山东省,370703,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,2.0,0.0,0,,,蚌埠市环境保护局,市,安徽省蚌埠市,国电蚌埠发电,75850679300,安徽省,340304,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,佛山环保,市,佛山市,佛山市南海罗村污水处理,752869956,广东省,440605,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,中山环保,市,中山市,中山市民众镇生活污水处理,666452433,广东省,440000,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
2,4,0.5,1.0,2.0,0.5,1,,,环保东营,市,山东省东营市,山东金岭化工股份,726200036,山东省,370523,45,13,5,22.5,6.5,2.5,0.0,16.73,5329.27,2015,4125857.0
1,4,0.25,1.0,2.0,0.5,0,,,陕西环保,省,陕西省,朱概塔资源综合利用发电,790760484,陕西省,610821,9,5,2,4.5,2.5,1.0,0.0,41.42,1757.41,2015,370031.0
4,14,0.2857,4.0,4.0,1.0,1,,,温州环保,市,浙江省温州市,浙江温州特鲁莱发电,70432083800,浙江省,330382,2,24,6,0.5,6.0,1.5,0.0,59.07,3197.66,2015,27920.5
0,1,0.0,0.0,1.0,0.0,1,,,东莞环保,市,东莞市,东莞市白天鹅纸业,707852872,广东省,440000,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,佛山环保,市,佛山市,南海长海发电,617646354,广东省,440605,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
2,2,1.0,2.0,2.0,1.0,1,,,烟台环境,市,山东省烟台市,龙口市污水处理厂,76098944801,山东省,370681,15,12,0,7.5,6.0,0.0,0.0,16.73,5329.27,2015,131462.0
0,1,0.0,0.0,1.0,0.0,0,,,合肥环保,市,安徽省合肥市,巢湖威力水泥,791853770,安徽省,340000,3,1,0,3.0,1.0,0.0,0.0,27.53,2252.69,2015,0
0,3,0.0,0.0,1.0,0.0,0,,,陕西环保沙龙,省,陕西省,陕西延长石油(集团),223505698,陕西省,610629,1,2,0,1.0,2.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,陕西环保,省,陕西省,府谷县西源化工,745032373,陕西省,610822,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,江苏环保,省,江苏省,江苏长青农化股份,720584614,江苏省,320000,12,4,1,12.0,4.0,1.0,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,烟台环境,市,山东省烟台市,烟台三菱水泥,613412462,山东省,370686,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,5,0.0,0.0,5.0,0.0,1,,,广州环保,市,广州市,广州珠江电力,618403485,广东省,440115,0,1,0,0.0,0.2,0.0,0.0,51.26,4263.66,2015,0
1,24,0.0417,1.0,11.0,0.0909,1,,,浙江环保,省,浙江省,浙江绍兴永利印染,704484728,浙江省,330000,8,5,0,0.7273,0.4545,0.0,0.0,59.07,3197.66,2015,74402.0
0,13,0.0,0.0,3.0,0.0,1,,,连云环保,县,连云区,南京化学工业,134751600,江苏省,320116,20,3,1,6.6667,1.0,0.3333,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,山东环境,省,山东省,淄博山水水泥,755442536,山东省,370302,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
1,8,0.125,1.0,1.0,1.0,1,,,寿光环境,县,寿光市,安丘盛源热电,165645544,山东省,370784,36,3,2,36.0,3.0,2.0,0.0,16.73,5329.27,2015,4278.0
0,6,0.0,0.0,2.0,0.0,0,,,绿色洛阳,市,洛阳市,洛阳义安电力,773696118,河南省,410323,2,4,6,1.0,2.0,3.0,0.0,21.5,2652.66,2015,0
1,7,0.1429,1.0,1.0,1.0,1,,,富阳环保,县,浙江省富阳市,杭州广丰纸业,745820345,浙江省,330183,0,7,0,0.0,7.0,0.0,0.0,59.07,3197.66,2015,347383.0
0,1,0.0,0.0,1.0,0.0,0,,,襄阳环保,市,襄阳市,襄阳安能热电,784457665,湖北省,420606,0,0,0,0.0,0.0,0.0,0.0,38.4,2479.02,2015,0
1,2,0.5,1.0,1.0,1.0,1,,,泰安环境,市,泰安市,山东岱银纺织集团股份,166499008,山东省,370902,1,5,1,1.0,5.0,1.0,0.0,16.73,5329.27,2015,177367.0
0,4,0.0,0.0,3.0,0.0,0,,,江西环保,省,江西省,蓝星化工新材料股份,705653896,江西省,360425,0,1,0,0.0,0.3333,0.0,0.0,60.01,1085.35,2015,0
2,2,1.0,1.0,1.0,1.0,1,,,烟台环境,市,山东省烟台市,烟台华力热电供应,684806741,山东省,370602,0,6,1,0.0,6.0,1.0,1.0,16.73,5329.27,2015,781111.0
2,1,2.0,1.0,1.0,1.0,1,,,龙口环境,县,山东省龙口市,龙口市第二污水处理厂,76098944802,山东省,370681,8,5,0,8.0,5.0,0.0,0.0,16.73,5329.27,2015,2478056.0
0,1,0.0,0.0,1.0,0.0,0,,,呼和浩特市环保,市,内蒙古省浩特市,内蒙古大唐国际托克托发电,114179096,内蒙古自治区,150122,0,0,1,0.0,0.0,1.0,0.0,21.03,3949.81,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,临沂环境,市,临沂市,费县沂州水泥,678102731,山东省,371325,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
5,32,0.1563,5.0,5.0,1.0,1,,,山东环境,省,山东省,稻庄镇污水处理厂,569034811,山东省,370523,18,80,0,3.6,16.0,0.0,0.0,16.73,5329.27,2015,131774.8
0,8,0.0,0.0,2.0,0.0,1,,,临沂环境,市,临沂市,郯城县污水处理厂,76366151X,山东省,371322,4,0,8,2.0,0.0,4.0,0.0,16.73,5329.27,2015,0
6,48,0.125,6.0,14.0,0.4286,1,,,淄博环保,市,淄博市,淄博市傅山焦化,74988539X,山东省,370000,13,39,11,0.9286,2.7857,0.7857,0.0,16.73,5329.27,2015,283743.0
3,16,0.1875,3.0,3.0,1.0,1,,,浙江环保,省,浙江省,浙江成功纸业,75721094X,浙江省,330183,6,15,1,2.0,5.0,0.3333,0.0,59.07,3197.66,2015,97403.0
0,3,0.0,0.0,1.0,0.0,0,,,陕西环保沙龙,省,陕西省,陕西延长石油（集团）,223505698,陕西省,610629,1,2,0,1.0,2.0,0.0,0.0,41.42,1757.41,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,桐乡环保,县,浙江省桐乡市,嘉兴石化,550514946,浙江省,330000,29,26,21,29.0,26.0,21.0,0.0,59.07,3197.66,2015,0
1,2,0.5,1.0,1.0,1.0,1,,,青岛环保,市,山东省青岛市,南京水务集团,726052299,江苏省,320104,0,15,1,0.0,15.0,1.0,0.0,15.8,4709.37,2015,104784.0
0,1,0.0,0.0,1.0,0.0,1,,,开平市环境保护局,县,广东省开平市,开平依利安达电子,617741351,广东省,440783,0,1,0,0.0,1.0,0.0,0.0,51.26,4263.66,2015,0
3,18,0.1667,3.0,3.0,1.0,1,,,山东环境,省,山东省,沂南县污水处理厂,782306337,山东省,371321,13,27,8,4.3333,9.0,2.6667,0.0,16.73,5329.27,2015,100557.0
1,8,0.125,1.0,1.0,1.0,1,,,寿光环境,县,寿光市,山东巨润建材,672204911,山东省,371724,36,3,2,36.0,3.0,2.0,0.0,16.73,5329.27,2015,4278.0
0,2,0.0,0.0,1.0,0.0,1,,,江苏环保,省,江苏省,江苏鹤林水泥,75460674600,江苏省,321112,0,3,1,0.0,3.0,1.0,0.0,15.8,4709.37,2015,0
1,1,1.0,1.0,1.0,1.0,1,,,崂山环保,县,青岛市,青岛正大,614370014,山东省,370282,0,3,0,0.0,3.0,0.0,0.0,16.73,5329.27,2015,7125.0
2,15,0.1333,2.0,3.0,0.6667,1,,,淄博环保,市,淄博市,山东巨润建材,672204911,山东省,371724,46,30,3,15.3333,10.0,1.0,0.0,16.73,5329.27,2015,13994.5
1,8,0.125,1.0,1.0,1.0,1,,,安丘环保,县,安丘市,华电莱州发电,559920211,山东省,370683,36,3,2,36.0,3.0,2.0,0.0,16.73,5329.27,2015,4278.0
0,1,0.0,0.0,1.0,0.0,1,,,台山环保,县,广东省台山市,广东国华粤电台山发电,727840297,广东省,440781,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,槐荫环保,县,山东省济南市槐荫区,济南热电,16315535702,山东省,370105,0,0,3,0.0,0.0,3.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,萍乡市环境保护局,市,江西省萍乡市,萍乡萍钢钢铁,589212769,江西省,360313,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,7,0.0,0.0,5.0,0.0,0,,,陕西环保,省,陕西省,陕西延长石油（集团）,223505698,陕西省,610629,3,6,1,0.6,1.2,0.2,0.0,41.42,1757.41,2015,0
0,2,0.0,0.0,2.0,0.0,0,,,昆明市环保局,市,云南省昆明市,昆明金水铜冶炼,77266802700,云南省,530113,1,1,0,0.5,0.5,0.0,0.0,50.03,2692.54,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,江苏环保,省,江苏省,无锡永达污水处理,686585022,江苏省,320206,2,4,0,2.0,4.0,0.0,0.0,15.8,4709.37,2015,0
1,5,0.2,1.0,3.0,0.3333,1,,,山东环境,省,山东省,山东水泥厂,163156202,山东省,370402,31,10,1,10.3333,3.3333,0.3333,0.0,16.73,5329.27,2015,3774.0
0,2,0.0,0.0,2.0,0.0,1,,,绿色肇庆,市,肇庆市,广东肇庆星湖生物科技股份,796261264,广东省,441202,3,2,1,1.5,1.0,0.5,0.0,51.26,4263.66,2015,0
0,5,0.0,0.0,5.0,0.0,0,,,蚌埠市环境保护局,市,安徽省蚌埠市,中粮生物化学（安徽）股份,7117226080,安徽省,340304,0,3,0,0.0,0.6,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,环保宿州,市,安徽省宿州市,灵璧县污水处理厂,758519615,安徽省,340000,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,张家港环保,县,张家港市,张家港格林环境工程,758983223,江苏省,320582,2,3,0,2.0,3.0,0.0,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,合肥环保,市,安徽省合肥市,马钢（合肥）钢铁,788567175,安徽省,340102,0,0,1,0.0,0.0,1.0,0.0,27.53,2252.69,2015,0
1,8,0.125,1.0,1.0,1.0,1,,,淄博环保,市,淄博市,安丘盛源热电,165645544,山东省,370784,36,3,2,36.0,3.0,2.0,0.0,16.73,5329.27,2015,4278.0
0,2,0.0,0.0,1.0,0.0,1,,,浙江环保,省,浙江省,浙江兴美达印染,742040271,浙江省,330000,0,0,1,0.0,0.0,1.0,0.0,59.07,3197.66,2015,0
2,2,1.0,2.0,2.0,1.0,1,,,临沂环境,市,临沂市,华能临沂发电,168271787,山东省,371311,7,3,3,3.5,1.5,1.5,0.0,16.73,5329.27,2015,2389.0
3,3,1.0,3.0,3.0,1.0,1,,,青岛环保,市,山东省青岛市,青岛明月海藻集团,706477986,山东省,370211,14,11,4,4.6667,3.6667,1.3333,0.0,16.73,5329.27,2015,43746.0
0,1,0.0,0.0,1.0,0.0,1,,,临沂环境,市,临沂市,兰山区大学城污水处理厂,77777777577,山东省,371302,0,2,1,0.0,2.0,1.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,绿色遵义,市,贵州省遵义市,遵义县自来水公司,214814624,贵州省,520321,0,0,0,0.0,0.0,0.0,0.0,37.09,1903.99,2015,0
1,2,0.5,1.0,1.0,1.0,0,,,陕西环保,省,陕西省,神木县洁能综合利用发电,67792431X,陕西省,610821,1,2,1,1.0,2.0,1.0,0.0,41.42,1757.41,2015,517756.0
0,1,0.0,0.0,1.0,0.0,0,,,陕西环保,省,陕西省,冀东水泥铜川,305470505,陕西省,610204,7,3,0,7.0,3.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,佛山环保,市,佛山市,佛山市南海三山智慧岛水处理,694739538,广东省,440605,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,5,0.0,0.0,5.0,0.0,0,,,昆明市环保局,市,云南省昆明市,云南铜业凯通有色金属,767069628,云南省,530113,6,6,4,1.2,1.2,0.8,0.0,50.03,2692.54,2015,0
0,1,0.0,0.0,1.0,0.0,0,,,云南曲靖环保,市,云南省曲靖市,云南驰宏锌锗股份,713464526,云南省,530326,1,0,0,1.0,0.0,0.0,0.0,50.03,2692.54,2015,0
0,9,0.0,0.0,9.0,0.0,1,,,江门环保,市,广东省江门市,江门华尔润玻璃,749183566,广东省,440703,12,7,4,1.3333,0.7778,0.4444,0.0,51.26,4263.66,2015,0
0,2,0.0,0.0,1.0,0.0,0,,,绿映春天,省,四川省,四川广安发电,289562433,四川省,510000,0,2,3,0.0,2.0,3.0,0.0,35.22,3273.85,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,徐州环保,市,徐州市,江苏徐塘发电,13703169200,江苏省,320382,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,湖州环保,市,湖州市,浙江浙能长兴发电,730338054,浙江省,330522,1,1,1,1.0,1.0,1.0,0.0,59.07,3197.66,2015,0
1,6,0.1667,1.0,1.0,1.0,1,,,兰陵环境,县,山东省临沂市兰陵县,临沭县清源污水处理厂,778425819,山东省,371329,0,13,0,0.0,13.0,0.0,0.0,16.73,5329.27,2015,10855.0
1,7,0.1429,1.0,1.0,1.0,1,,,浙江环保,省,浙江省,杭州广丰纸业,745820345,浙江省,330183,0,7,0,0.0,7.0,0.0,0.0,59.07,3197.66,2015,347383.0
0,2,0.0,0.0,1.0,0.0,0,,,郴州市环境保护局,市,湖南省郴州市,郴州卓越有色金属冶炼,755835524,湖南省,431003,4,1,1,4.0,1.0,1.0,0.0,47.77,1385.09,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,广州环保,市,广州市,广东红海湾发电,760618188,广东省,441502,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
1,8,0.125,1.0,1.0,1.0,1,,,烟台环境,市,山东省烟台市,安丘盛源热电,165645544,山东省,370784,36,3,2,36.0,3.0,2.0,0.0,16.73,5329.27,2015,4278.0
0,1,0.0,0.0,1.0,0.0,1,,,四会环保发布,县,广东省四会市,四会市骏马水泥,617864554,广东省,441284,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,1,0.0,0.0,1.0,0.0,1,,,佛山环保,市,佛山市,佛山市顺德区前进实业,61746693500,广东省,440606,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,,,浙江环保,省,浙江省,上虞杭协热电,744142984,浙江省,330682,0,0,1,0.0,0.0,1.0,0.0,59.07,3197.66,2015,0
1,1,1.0,1.0,1.0,1.0,1,,,济南环保,市,济南市,济南裕兴化工,734707945,山东省,370105,12,7,0,12.0,7.0,0.0,0.0,16.73,5329.27,2015,79898.0
1,1,1.0,1.0,1.0,1.0,1,,,宁波市环境保护局,市,宁波市,国电浙江北仑第一发电,720083393,浙江省,330206,0,1,0,0.0,1.0,0.0,0.0,59.07,3197.66,2015,9808.0
0,2,0.0,0.0,2.0,0.0,1,,,江苏环保,省,江苏省,江苏淮阴发电,703815070,江苏省,320811,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
1,5,0.2,1.0,1.0,1.0,1,,,富阳环保,县,浙江省富阳市,杭州富阳高桥热电,751727542,浙江省,330000,3,8,0,3.0,8.0,0.0,0.0,59.07,3197.66,2015,515773.0
0,6,0.0,0.0,3.0,0.0,1,,,山东环境,省,山东省,潍坊佛士特环保,55091849X,山东省,370000,57,39,0,19.0,13.0,0.0,0.0,16.73,5329.27,2015,0
1,2,0.5,1.0,1.0,1.0,0,,,陕西环保沙龙,省,陕西省,神木县洁能综合利用发电,67792431X,陕西省,610821,1,2,1,1.0,2.0,1.0,0.0,41.42,1757.41,2015,517756.0
